"id","date","salutation","title","mail","creation_date","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","value","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remitted","cancelled","used","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","reorder"
165,"2008-12-29",0,0,4,"2008-12-29",0,1,2,0,16,NA,0,"BQ",2,2,0,0,0,0,"2008-12-31","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"no"
166,"2008-05-30",0,0,12,"2008-05-30",1,3,2,0,44,NA,1,"",3,4,0,1,0,0,"2008-06-03","2008-05-31",1907,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"no"
167,"2008-06-27",0,0,11,"2008-06-27",1,1,0,0,24,NA,0,"BQ",5,3,0,0,0,0,"2008-06-30","2008-06-27",2106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"yes"
168,"2008-06-09",0,0,12,"2008-06-09",1,3,0,0,24,NA,0,"",2,1,0,1,0,1,"2008-06-11","2008-06-10",522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
170,"2008-06-16",1,0,12,"2008-06-16",0,1,3,0,51,NA,0,"BR",4,2,0,0,0,0,"2008-06-17","2008-06-16",1021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"no"
171,"2008-05-02",1,0,4,"2008-05-02",0,1,0,0,31,NA,0,"",5,1,0,0,0,0,"2008-06-02","2008-05-07",414,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"yes"
172,"2008-07-14",1,0,4,"2008-07-14",1,1,3,0,85,NA,0,"",5,1,0,0,0,0,"2008-07-16","2008-07-15",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
173,"2008-12-21",0,0,4,"2008-12-21",0,1,2,0,68,NA,0,"",1,1,0,0,0,1,"2008-12-23","2008-12-22",312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
176,"2008-10-28",0,0,5,"2008-10-28",0,1,0,0,40,NA,0,"BQ",3,4,0,0,0,0,"2009-10-30","2008-10-29",1761,0,1,3,0,3,0,0,0,0,0,0,0,0,0,"no"
178,"2008-06-13",1,0,9,"2008-06-13",0,2,0,0,48,NA,1,"",1,2,0,1,0,0,"2008-06-17","2008-06-14",745,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
179,"2008-11-03",2,0,12,"2008-11-03",0,1,0,0,78,NA,0,"",2,1,0,0,0,1,"2008-11-05","2008-11-04",301,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"yes"
181,"2008-07-28",0,0,4,"2008-07-28",0,1,0,0,45,NA,0,"BQ",4,4,0,0,0,0,"2008-08-12","2008-08-02",2105,0,0,0,1,0,3,0,0,0,0,0,0,0,0,"no"
182,"2008-12-26",1,0,4,"2008-12-26",0,3,1,1,12,NA,0,"",5,1,0,1,0,0,"2008-12-30","2008-12-27",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
183,"2008-12-16",0,0,6,"2008-12-16",0,1,1,1,10,NA,0,"",4,1,0,0,0,0,"2008-12-18","2008-12-17",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
184,"2008-06-03",2,0,9,"2008-06-03",1,1,2,0,53,NA,0,"BQ",1,1,0,0,0,0,"2008-06-05","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"no"
185,"2008-11-23",1,0,12,"2008-11-20",0,1,0,0,33,NA,1,"",1,1,0,0,0,0,"2008-11-25","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
187,"2008-08-25",1,0,12,"2008-08-25",0,1,0,0,80,NA,1,"AP",1,1,0,0,0,0,"2008-08-26","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
188,"2008-12-30",0,0,12,"2008-12-30",0,1,0,0,21,NA,0,"",1,1,0,0,0,1,"2009-01-01","2009-01-03",223,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"no"
190,"2008-11-04",2,0,12,"2008-11-04",0,1,0,0,57,NA,0,"AE",5,2,1,0,0,0,"2008-11-18","2008-11-07",999,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"yes"
191,"2008-04-05",1,0,8,"2008-04-05",0,1,3,0,38,NA,0,"BQ",1,1,0,0,0,0,"2008-04-08","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
192,"2008-07-29",1,0,8,"2008-07-29",0,1,3,0,38,38,0,"",5,1,0,0,0,1,"2008-07-31","2008-07-30",173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
193,"2008-04-30",0,0,12,"2008-04-30",1,1,3,0,22,NA,0,"",4,1,0,0,0,0,"2008-05-05","2008-05-02",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
194,"2008-08-16",1,0,12,"2008-08-16",0,1,3,0,97,NA,0,"BQ",2,1,0,0,0,1,"2008-08-29","2008-08-30",393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
196,"2008-06-25",1,0,4,"2008-06-25",0,1,0,0,88,NA,1,"",4,2,0,0,0,0,"2008-06-27","2008-06-26",831,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
197,"2008-12-14",0,0,1,"2008-12-14",1,1,0,0,12,NA,1,"AX",1,1,0,0,0,0,"2008-12-16","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
198,"2008-04-08",2,0,9,"2008-04-08",0,2,2,0,54,NA,0,"",4,1,0,1,0,0,"2008-04-09","2008-04-08",515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
199,"2008-12-06",1,0,4,"2008-12-06",0,1,3,0,30,NA,0,"",1,1,0,0,0,0,"2008-12-09","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
200,"2008-10-22",0,0,2,"2008-10-22",0,2,0,0,44,NA,1,"",4,3,0,1,0,0,"2008-10-24","2008-10-23",1392,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"yes"
202,"2008-12-07",0,0,9,"2008-12-07",0,1,2,0,30,NA,0,"",1,1,0,0,0,0,"2008-12-09","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"no"
203,"2008-12-18",1,0,9,"2008-12-18",0,1,1,1,12,NA,0,"",4,1,0,0,0,0,"2008-12-22","2008-12-19",942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
204,"2008-08-17",1,0,11,"2008-08-17",0,1,2,0,55,NA,0,"",2,1,0,0,0,0,"2008-08-19","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"no"
206,"2008-05-25",0,0,9,"2008-05-24",1,2,2,0,41,NA,1,"",1,1,0,1,0,1,"2008-06-09","2008-07-11",526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
207,"2008-08-08",0,0,1,"2008-08-08",0,1,1,1,41,NA,0,"BR",4,2,0,0,0,0,"2008-08-11","2008-08-08",843,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"no"
208,"2008-06-05",1,0,4,"2008-06-05",0,1,3,0,70,NA,0,"",3,2,0,0,0,0,"2008-06-09","2008-06-06",1111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"no"
209,"2008-12-29",0,0,11,"2008-12-28",0,1,0,0,59,NA,1,"AX",1,1,0,0,0,0,"2008-12-30","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
210,"2008-11-26",2,0,12,"2008-11-26",0,2,0,0,47,NA,0,"",5,1,0,1,0,0,"2008-11-27","2008-11-26",954,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"no"
211,"2008-07-23",0,0,1,"2008-07-23",0,1,0,0,92,NA,0,"",3,4,0,0,0,0,"2008-07-25","2008-07-24",1067,0,0,0,2,2,0,0,0,0,0,0,0,0,0,"no"
213,"2008-12-09",0,0,4,"2008-12-09",0,2,2,0,44,NA,0,"",4,2,0,1,0,0,"2008-12-24","2008-12-18",661,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"no"
214,"2008-12-04",2,0,12,"2008-12-04",0,1,0,0,76,NA,0,"",3,1,0,0,0,0,"2008-12-05","2008-12-04",874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
215,"2008-11-18",2,0,11,"2008-11-18",1,1,0,0,37,NA,0,"",4,5,0,0,0,0,"2008-11-19","2008-11-18",1077,0,0,0,1,0,3,0,0,0,0,0,0,0,1,"no"
217,"2008-07-28",0,0,12,"2008-07-28",0,1,3,0,3,NA,0,"",4,2,0,0,0,0,"2008-07-30","2008-07-29",2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
218,"2008-12-04",0,0,12,"2008-12-04",0,1,1,1,59,NA,0,"",2,1,0,0,0,0,"2008-12-05","2008-12-04",517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
219,"2008-04-22",2,0,9,"2008-04-22",0,1,0,0,53,NA,1,"",3,1,0,0,0,0,"2008-04-24","2008-04-23",978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
220,"2008-12-25",0,0,12,"2008-12-25",0,3,1,1,30,NA,0,"",1,1,0,1,0,0,"2008-12-26","2009-01-31",118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
221,"2008-12-02",0,0,8,"2008-12-02",0,1,3,0,82,NA,0,"",4,3,0,0,0,0,"2009-12-04","2008-12-02",979,2,0,0,1,0,0,0,0,0,0,0,0,1,0,"yes"
222,"2008-08-07",0,0,12,"2008-08-07",0,2,2,0,50,NA,0,"",3,1,0,1,0,0,"2008-08-08","2008-08-07",361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
223,"2008-06-05",1,0,2,"2008-06-05",0,2,2,0,24,NA,1,"",1,1,0,1,0,1,"2008-06-09","2008-06-06",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
224,"2008-11-30",1,0,8,"2008-11-30",0,3,3,0,65,NA,0,"",5,3,0,1,0,0,"2008-12-02","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no"
225,"2008-07-22",1,0,12,"2008-07-22",0,1,0,0,51,NA,1,"AR",1,1,0,0,0,0,"2008-07-24","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"no"
226,"2008-07-06",0,0,0,"2008-07-06",1,1,0,0,17,NA,0,"",5,3,0,0,0,0,"2009-07-09","2009-03-27",1445,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"no"
227,"2008-09-26",0,0,12,"2008-09-26",0,1,0,0,59,NA,1,"AX",1,1,0,0,0,0,"2008-09-30","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
228,"2008-07-17",2,0,12,"2008-07-17",0,3,0,0,97,NA,0,"",4,1,0,1,0,0,"2008-07-18","2008-07-17",845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
229,"2008-05-26",0,0,1,"2008-05-26",1,2,0,0,42,NA,1,"",1,3,0,1,0,0,"2008-05-28","2008-05-27",1237,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"no"
230,"2008-06-05",0,0,9,"2008-06-05",0,1,0,0,36,NA,0,"",2,1,0,0,0,1,"2008-06-09","2008-06-06",555,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"no"
231,"2008-09-06",1,0,4,"2008-09-06",0,1,3,0,82,NA,0,"",4,3,0,0,0,0,"2008-09-09","0000-00-00",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"no"
233,"2008-10-12",0,0,0,"2008-10-12",0,1,0,0,86,NA,0,"",2,1,0,0,0,1,"2008-10-27","2008-10-13",243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
234,"2008-04-30",0,0,8,"2008-04-30",0,1,3,0,36,NA,1,"BQ",3,3,0,0,0,0,"2008-05-02","2008-04-30",753,0,0,0,2,0,0,0,1,0,0,0,0,0,0,"yes"
235,"2008-12-11",0,0,12,"2008-12-11",0,1,1,1,9,NA,0,"BD",2,1,0,0,0,0,"2008-12-12","2008-12-12",407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
237,"2008-07-22",0,0,11,"2008-07-22",0,1,1,1,30,NA,0,"",4,5,0,0,0,0,"2008-07-23","2008-07-23",1883,0,0,0,3,2,0,0,0,0,0,0,0,0,0,"no"
238,"2008-08-22",0,0,9,"2008-08-22",0,2,0,0,50,NA,1,"",1,5,0,1,0,0,"2008-08-25","2008-08-22",2210,0,0,0,1,4,0,0,0,0,0,0,0,0,0,"no"
239,"2008-05-28",0,0,12,"2008-05-28",0,3,1,1,25,NA,0,"",2,1,0,1,0,0,"2008-05-30","2008-05-29",415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
240,"2008-09-25",0,0,8,"2008-09-25",0,1,2,0,8,NA,0,"",3,1,0,0,0,1,"2008-09-29","2008-09-26",510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
241,"2008-12-05",1,0,0,"2008-12-05",0,1,1,1,55,NA,0,"",3,1,0,0,0,0,"2008-12-09","2008-12-06",128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"no"
242,"2008-08-05",0,0,5,"2008-08-05",0,3,0,0,26,NA,0,"",3,3,0,1,0,0,"2008-08-07","2008-08-06",846,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"no"
243,"2008-11-26",0,0,3,"2008-11-26",0,1,2,0,80,NA,0,"",2,1,0,0,0,1,"2008-11-28","2008-11-27",163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
244,"2008-10-13",1,0,4,"2008-10-13",0,2,3,0,50,NA,0,"",2,1,0,1,0,0,"2008-10-15","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
245,"2008-10-13",0,0,9,"2008-10-13",0,3,1,1,65,NA,0,"",2,1,0,1,0,0,"2008-10-15","2008-10-14",355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
246,"2008-09-05",0,0,3,"2008-09-05",0,2,1,1,40,NA,0,"",1,1,0,1,0,0,"2008-09-08","2008-09-05",214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no"
247,"2008-10-07",1,0,4,"2008-10-07",0,1,0,0,1,NA,0,"",4,3,0,0,0,0,"2008-10-09","2008-10-08",849,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
248,"2008-12-15",0,0,9,"2008-12-15",0,1,2,0,48,NA,0,"",3,1,0,0,0,1,"2008-12-30","2009-01-03",289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
249,"2008-09-09",1,0,4,"2008-09-09",0,1,0,0,67,NA,0,"CA",3,1,0,0,0,0,"2008-09-10","2008-09-09",444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
250,"2008-05-21",2,0,12,"2008-05-21",0,1,1,1,85,NA,0,"",5,3,0,0,0,0,"2008-05-22","2008-05-21",893,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
251,"2008-12-11",1,0,4,"2008-12-11",0,2,0,0,41,NA,0,"",3,1,0,1,0,0,"2008-12-25","2008-12-29",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
252,"2008-05-15",0,0,5,"2008-05-15",1,1,0,0,67,NA,0,"CA",2,1,0,0,0,1,"2009-05-19","2008-08-21",1028,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"no"
253,"2008-12-16",1,0,4,"2008-12-16",0,1,2,0,85,NA,0,"",2,1,0,0,0,1,"2008-12-18","2008-12-17",118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
255,"2008-05-13",1,0,9,"2008-05-13",0,1,2,0,97,NA,0,"",2,1,0,0,0,1,"2008-05-14","2008-05-13",524,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
256,"2009-02-24",0,0,9,"2008-11-21",0,2,1,1,45,NA,0,"",4,6,0,1,0,0,"2009-03-10","2009-02-25",508,0,0,0,0,0,0,0,6,0,0,1,0,0,0,"no"
259,"2008-04-24",2,0,12,"2008-04-24",0,1,0,0,45,NA,0,"",3,1,0,0,0,0,"2008-04-25","2008-04-25",530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
260,"2008-11-15",0,0,12,"2008-11-15",1,1,1,1,26,NA,0,"BQ",2,1,0,0,0,0,"2008-12-01","2008-11-29",745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"yes"
261,"2008-05-15",0,0,12,"2008-05-15",0,1,0,0,22,NA,0,"",2,1,0,0,0,1,"2008-05-28","2008-06-13",236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
264,"2008-11-12",0,0,12,"2008-11-12",0,1,1,1,45,NA,0,"",2,1,0,0,0,0,"2008-11-13","2008-11-13",133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
265,"2008-09-27",0,0,5,"2008-09-27",0,1,0,0,60,NA,0,"",2,1,0,0,0,1,"2008-10-10","2008-10-02",265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
266,"2008-06-24",0,0,4,"2008-06-24",0,1,3,0,10,NA,1,"AP",1,1,0,0,0,0,"2008-06-26","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
267,"2008-12-16",1,0,6,"2008-12-16",0,1,3,0,85,85,0,"",4,4,0,0,0,0,"2008-12-17","2008-12-19",1070,0,0,0,1,2,0,0,0,0,0,0,0,0,1,"no"
268,"2008-07-28",1,0,4,"2008-07-28",1,1,0,0,48,NA,0,"",2,1,0,0,0,0,"2008-07-30","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
269,"2008-04-02",0,0,4,"2008-04-02",0,1,3,0,34,NA,0,"",2,1,0,0,0,0,"2008-04-04","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
270,"2008-06-04",0,0,3,"2008-06-04",0,3,1,1,22,NA,0,"",4,2,0,1,0,0,"2008-06-06","2008-06-05",1085,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
271,"2008-06-21",0,0,4,"2008-06-21",0,1,0,0,73,NA,0,"",4,2,0,0,0,0,"2008-08-05","2008-07-24",1277,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"no"
272,"2008-09-04",1,0,1,"2008-09-04",0,3,0,0,24,NA,0,"",4,1,0,1,0,0,"2008-09-08","2008-09-05",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
273,"2008-06-20",1,0,12,"2008-06-20",0,1,3,0,60,NA,0,"",2,1,0,0,0,1,"2008-06-24","2008-06-21",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
274,"2008-11-22",1,0,8,"2008-11-22",0,1,0,0,72,NA,0,"",4,1,0,0,0,0,"2008-11-25","2008-11-24",925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
275,"2008-08-17",0,0,0,"2008-08-17",0,2,0,0,48,NA,1,"",1,2,0,1,0,0,"2008-08-19","2008-08-18",392,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
277,"2008-11-01",0,0,9,"2008-11-01",0,2,0,0,47,NA,1,"",1,1,0,1,0,0,"2008-11-04","2008-11-03",537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
278,"2008-12-21",0,0,2,"2008-12-21",0,1,0,0,59,NA,0,"",3,2,0,0,0,0,"2009-12-24","2009-01-03",636,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
279,"2008-12-07",0,0,4,"2008-12-07",0,1,0,0,46,NA,0,"",4,3,0,0,0,0,"2008-12-09","2008-12-07",1156,0,0,0,0,2,0,0,0,0,0,0,0,0,1,"no"
281,"2008-09-13",1,0,2,"2008-09-13",1,3,1,1,38,NA,0,"",2,1,0,1,0,0,"2008-09-16","2008-09-15",283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
282,"2008-10-08",0,0,8,"2008-10-08",0,1,0,0,54,NA,0,"AV",4,2,0,0,0,0,"2008-10-09","2008-10-09",903,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"yes"
284,"2008-09-01",0,0,11,"2008-09-01",0,1,0,0,55,NA,0,"BQ",2,1,0,0,0,1,"2008-09-03","2008-09-02",598,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"yes"
285,"2008-12-08",1,0,4,"2008-12-08",0,2,0,0,46,NA,1,"",1,3,0,1,0,0,"2008-12-10","2008-12-09",1343,0,0,0,1,2,0,0,0,0,0,0,0,0,0,"no"
286,"2008-07-12",0,0,12,"2008-07-12",0,2,0,0,41,NA,1,"",1,2,0,1,0,0,"2008-07-15","2008-07-12",1800,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
287,"2008-04-15",0,0,0,"2008-04-15",0,3,1,1,67,NA,0,"",3,1,0,1,0,0,"2008-04-17","2008-04-16",603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no"
288,"2008-04-22",0,0,8,"2008-04-22",0,1,0,0,74,NA,0,"CA",1,1,0,0,0,1,"2008-04-23","2008-04-23",413,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"yes"
289,"2008-12-10",1,0,12,"2008-12-10",0,2,3,0,40,NA,1,"",2,1,0,1,0,0,"2008-12-11","2008-12-11",266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"no"
291,"2008-04-06",0,0,4,"2008-04-06",0,1,2,0,89,NA,1,"",3,2,0,0,0,0,"2008-04-22","2008-04-18",1322,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"no"
293,"2008-06-16",1,0,12,"2008-06-16",0,3,1,1,64,NA,0,"",4,5,0,1,0,0,"2009-06-18","2008-07-02",2154,1,0,0,5,0,0,0,0,0,0,0,0,0,0,"yes"
294,"2008-06-08",2,0,9,"2008-06-08",0,1,0,0,4,NA,1,"",4,1,0,0,0,0,"2008-06-10","2008-06-09",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
296,"2008-12-28",0,0,4,"2008-12-28",0,3,1,1,30,NA,0,"",4,3,0,1,0,0,"2009-01-12","2009-01-03",1399,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"no"
297,"2008-08-03",0,0,4,"2008-08-03",0,1,2,0,50,NA,0,"CA",2,1,0,0,0,1,"2008-08-05","2008-08-04",113,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"no"
298,"2008-06-28",0,0,4,"2008-06-28",1,3,1,1,77,NA,0,"",5,1,0,1,0,0,"2008-07-11","2008-06-28",162,0,0,0,0,19,0,0,0,0,0,0,0,0,0,"no"
300,"2008-07-29",0,0,9,"2008-07-29",1,1,0,0,31,NA,0,"",4,5,0,0,0,0,"2009-08-03","2008-08-29",1205,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"no"
302,"2008-12-15",1,0,4,"2008-12-15",0,1,2,0,3,NA,0,"",2,1,0,0,0,1,"2008-12-17","2008-12-16",340,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
304,"2008-10-26",0,0,4,"2008-10-26",0,1,0,0,1,NA,0,"",4,3,0,0,0,0,"2008-10-28","2008-10-28",1331,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"yes"
305,"2008-09-11",0,0,8,"2008-09-11",1,2,0,0,54,NA,0,"",2,1,0,1,0,1,"2008-09-15","2008-09-12",321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
306,"2008-08-31",1,0,4,"2008-08-31",0,3,0,0,73,NA,0,"",4,3,0,1,0,0,"2008-09-02","2008-09-01",799,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"yes"
307,"2008-08-06",0,0,9,"2008-08-06",0,1,1,1,53,NA,0,"CA",1,1,0,0,0,0,"2008-08-07","2008-08-07",121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
308,"2008-09-17",1,0,9,"2008-09-17",0,1,2,0,23,88,0,"",3,1,1,0,0,0,"2008-09-19","2008-09-18",416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
309,"2008-06-16",0,0,1,"2008-04-03",0,3,0,0,12,NA,0,"",3,1,0,1,0,1,"2008-06-18","2008-06-17",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no"
310,"2008-06-09",0,0,12,"2008-06-09",0,1,0,0,52,NA,0,"",4,6,0,0,0,0,"2008-06-11","2008-06-10",1265,0,0,0,3,0,3,0,0,0,0,0,0,0,0,"no"
311,"2008-11-27",0,0,4,"2008-11-27",0,1,3,0,55,NA,1,"",4,5,0,0,0,0,"2008-12-01","2008-11-28",1650,0,0,0,1,3,0,0,0,0,0,0,0,0,1,"no"
312,"2008-09-18",0,0,12,"2008-09-18",0,1,0,0,85,NA,1,"AX",1,1,0,0,0,0,"2008-09-22","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
313,"2008-08-18",0,0,4,"2008-08-18",0,1,0,0,38,NA,0,"CA",5,4,0,0,0,0,"2008-08-20","2008-08-19",1179,0,0,0,3,0,1,0,0,0,0,0,0,0,0,"no"
315,"2008-06-25",1,0,4,"2008-06-24",0,1,1,1,22,NA,0,"",4,2,0,0,0,0,"2008-06-26","2008-06-25",321,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"yes"
316,"2008-10-05",1,0,8,"2008-10-05",0,3,3,0,96,NA,0,"",4,2,0,1,0,0,"2008-10-07","2008-10-06",1605,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
317,"2008-08-15",1,0,4,"2008-08-15",0,1,3,0,66,NA,0,"CA",2,1,0,0,0,1,"2008-08-18","2008-08-15",692,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
318,"2008-11-12",1,0,8,"2008-11-12",0,1,0,0,33,NA,0,"",4,2,0,0,0,0,"2008-11-14","2008-11-13",558,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"yes"
319,"2008-07-24",0,0,0,"2008-07-24",0,1,0,0,41,NA,0,"",4,4,0,0,0,0,"2008-07-28","2008-07-25",1658,0,0,2,0,0,4,0,0,0,0,0,0,0,0,"no"
320,"2008-05-23",0,0,5,"2008-05-23",0,1,0,0,90,NA,0,"BQ",2,1,0,0,0,0,"2008-05-26","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
321,"2008-12-30",1,0,4,"2008-12-30",0,1,2,0,99,NA,0,"",4,2,0,0,0,0,"2009-01-01","2009-01-02",986,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
322,"2008-07-10",2,0,11,"2008-07-10",0,1,0,0,67,NA,0,"",5,2,0,0,0,0,"2008-07-23","2008-07-15",314,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
323,"2008-12-14",0,0,4,"2008-12-14",0,1,0,0,18,NA,0,"BQ",4,1,0,0,0,0,"2008-12-16","2008-12-16",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
324,"2008-09-13",2,0,0,"2008-09-13",0,1,2,0,36,NA,0,"BQ",5,4,0,0,0,0,"2009-09-17","2008-11-03",934,0,0,0,2,0,2,0,0,0,0,0,0,0,0,"no"
325,"2008-07-31",0,0,11,"2008-07-31",0,1,0,0,45,NA,0,"",2,1,0,0,0,1,"2009-08-04","2008-08-15",350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
326,"2008-09-17",1,0,12,"2008-07-03",0,1,2,0,47,64,1,"BD",3,2,0,0,0,0,"2008-09-18","2008-09-17",715,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"no"
327,"2008-05-01",0,0,2,"2008-05-01",0,3,0,0,12,NA,0,"AB",4,3,0,1,0,0,"2008-06-02","2009-02-06",235,0,0,0,2,0,1,0,0,0,0,0,0,0,0,"yes"
