"id","age","workclass","rating","education","edu","family_status","occupation","relationship","origin","gender","gain","loss","hours_weekly","country","income"
425,33," Self-emp-not-inc",520078," Assoc-acdm",12,1," Sales"," Unmarried",3,2,0,0,60," United-States","low"
427,26," Private",311743," HS-grad",9,4," Other-service"," Unmarried",5,1,0,0,39," United-States","low"
429,52," Self-emp-not-inc",105010," Some-college",10,3," Craft-repair"," Unmarried",5,2,0,0,30," United-States","low"
430,45," Private",161819," 11th",7,4," Adm-clerical"," Unmarried",3,1,0,0,25," United-States","low"
431,28," Private",252013," Some-college",10,3," Adm-clerical"," Unmarried",5,1,0,0,45," Japan","low"
432,32," Private",207301," Some-college",10,2," Sales"," Wife",5,1,0,0,40," United-States","low"
433,46," Local-gov",155654," Masters",14,3," Prof-specialty"," Not-in-family",5,1,0,0,40," United-States","low"
434,27," Private",164607," Bachelors",13,4," Tech-support"," Own-child",5,2,0,0,50," United-States","low"
438,41," Self-emp-not-inc",154374," Some-college",10,1," Other-service"," Unmarried",5,2,0,0,45," United-States","low"
439,28," Private",193122," HS-grad",9,1," Sales"," Other-relative",5,2,0,0,50," United-States","low"
441,34," Private",177216," HS-grad",9,3," Machine-op-inspct"," Own-child",5,1,0,0,40," United-States","low"
442,30," Private",29522," Some-college",10,2," Sales"," Wife",5,1,0,0,40," United-States","low"
443,21," Private",135267," Assoc-acdm",12,3," Prof-specialty"," Not-in-family",5,1,0,0,36," United-States","low"
444,25," Private",104662," HS-grad",9,3," Other-service"," Unmarried",5,1,0,0,22," United-States","low"
447,34," Private",188798," Bachelors",13,3," Prof-specialty"," Own-child",5,1,0,0,40," United-States","low"
449,23," Private",433669," Assoc-acdm",12,3," Adm-clerical"," Not-in-family",5,2,0,0,40," United-States","low"
450,24," Private",198349," 11th",7,3," Sales"," Own-child",5,1,0,0,30," United-States","low"
454,51," Private",373448," Some-college",10,2," Exec-managerial"," Husband",5,2,0,2005,40," United-States","low"
455,35," Private",96824," Some-college",10,1," Other-service"," Unmarried",5,1,0,0,40," United-States","low"
456,50," Private",163708," HS-grad",9,5," Other-service"," Unmarried",5,1,0,0,40," United-States","low"
457,19," Private",167140," Some-college",10,3," Other-service"," Own-child",5,2,0,1605,24," United-States","low"
459,36," Private",167482," HS-grad",9,3," Adm-clerical"," Own-child",5,2,0,0,65," United-States","low"
460,34," Private",340458," HS-grad",9,1," Machine-op-inspct"," Unmarried",5,1,0,0,40," United-States","low"
464,35," Private",174503," HS-grad",9,1," Craft-repair"," Not-in-family",5,1,0,0,40," United-States","low"
466,17," ?",64785," 10th",6,3," ?"," Own-child",5,2,0,0,30," United-States","low"
467,70," Private",170428," Bachelors",13,5," Prof-specialty"," Unmarried",5,1,0,0,20," Puerto-Rico","low"
468,64," Private",66634," 7th-8th",4,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
473,25," Private",104439," Some-college",10,3," Adm-clerical"," Not-in-family",5,1,0,0,50," United-States","low"
474,24," Local-gov",184678," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,40," United-States","low"
475,21," Private",183789," HS-grad",9,3," Other-service"," Own-child",5,2,0,0,40," United-States","low"
477,30," Private",163867," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
480,25," Private",323229," Bachelors",13,3," Adm-clerical"," Not-in-family",5,2,0,0,40," United-States","low"
481,24," Private",196674," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","low"
482,33," State-gov",226296," HS-grad",9,3," Transport-moving"," Other-relative",5,2,0,0,40," United-States","low"
483,46," Private",28497," Some-college",10,2," Sales"," Husband",5,2,0,0,8," United-States","low"
485,50," Private",177927," HS-grad",9,1," Protective-serv"," Not-in-family",5,2,0,0,40," United-States","low"
487,53," Private",34973," 11th",7,2," Sales"," Husband",5,2,0,0,40," United-States","low"
488,20," Private",117222," Some-college",10,3," Tech-support"," Own-child",5,2,0,0,15," United-States","low"
489,30," Private",195488," HS-grad",9,3," Priv-house-serv"," Own-child",5,1,0,0,40," Guatemala","low"
490,40," Self-emp-not-inc",282678," Masters",14,4," Exec-managerial"," Unmarried",5,1,0,0,20," United-States","low"
493,21," Private",154835," Some-college",10,3," Adm-clerical"," Own-child",2,1,0,0,40," Vietnam","low"
495,27," Private",195681," Some-college",10,3," Prof-specialty"," Not-in-family",5,1,0,0,48," ?","low"
497,57," Private",124852," Some-college",10,3," Handlers-cleaners"," Own-child",3,2,0,0,40," United-States","low"
498,22," Private",163519," Bachelors",13,3," Sales"," Own-child",5,1,0,0,40," United-States","low"
499,46," State-gov",298786," Some-college",10,3," Other-service"," Own-child",3,1,0,0,40," United-States","low"
500,33," Private",441949," Some-college",10,3," Handlers-cleaners"," Own-child",5,2,0,0,24," United-States","low"
501,43," Local-gov",37937," Assoc-acdm",12,2," Tech-support"," Husband",5,2,0,0,43," United-States","low"
502,35," Private",194690," 7th-8th",4,1," Tech-support"," Unmarried",5,1,0,0,40," United-States","low"
504,63," Private",219337," 7th-8th",4,2," Craft-repair"," Husband",5,2,3470,0,45," United-States","low"
506,41," Self-emp-not-inc",280005," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,50," United-States","low"
507,46," Federal-gov",195023," Some-college",10,4," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
508,65," Private",149811," HS-grad",9,1," Adm-clerical"," Unmarried",5,1,0,2209,59," Canada","low"
512,30," Private",288419," 5th-6th",3,2," Craft-repair"," Husband",5,2,0,0,40," Mexico","low"
513,47," Self-emp-not-inc",148169," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
514,47," Private",173271," HS-grad",9,1," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
516,30," Private",180765," 11th",7,1," Other-service"," Unmarried",5,1,0,0,32," United-States","low"
520,27," Private",189530," Some-college",10,3," Sales"," Own-child",5,2,0,0,35," United-States","low"
521,34," State-gov",253121," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","low"
522,30," Private",110083," Assoc-voc",11,3," Craft-repair"," Not-in-family",5,1,0,0,40," United-States","low"
524,25," Local-gov",281412," HS-grad",9,3," Other-service"," Own-child",5,1,0,0,35," United-States","low"
526,57," Private",477867," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,40," United-States","low"
528,53," Self-emp-not-inc",195322," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,30," United-States","low"
529,21," Private",196508," Some-college",10,3," Sales"," Own-child",3,1,0,0,40," United-States","low"
531,20," Private",37932," HS-grad",9,3," Other-service"," Own-child",5,2,0,0,50," United-States","low"
532,57," Private",244478," HS-grad",9,2," Craft-repair"," Husband",3,2,0,0,48," United-States","low"
533,55," Private",90414," Bachelors",13,2," Craft-repair"," Unmarried",5,1,0,0,55," Ireland","low"
534,25," Private",150804," HS-grad",9,3," Transport-moving"," Not-in-family",2,2,0,0,40," Vietnam","low"
535,33," Private",248754," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,45," United-States","low"
538,51," State-gov",213296," Bachelors",13,5," Adm-clerical"," Not-in-family",5,2,0,0,40," United-States","low"
539,53," Private",30447," HS-grad",9,1," Machine-op-inspct"," Not-in-family",5,2,0,0,50," United-States","low"
540,46," Private",306993," 5th-6th",3,2," Handlers-cleaners"," Husband",5,2,0,0,40," United-States","low"
542,25," Private",106889," HS-grad",9,2," Adm-clerical"," Wife",5,1,0,0,30," United-States","low"
547,23," Private",127876," Some-college",10,3," Other-service"," Not-in-family",5,1,0,0,35," United-States","low"
548,38," Private",193945," HS-grad",9,3," Transport-moving"," Not-in-family",5,2,0,0,40," United-States","low"
549,40," Private",222011," Masters",14,3," Prof-specialty"," Not-in-family",5,1,3324,0,40," United-States","low"
550,34," Federal-gov",194740," Some-college",10,3," Adm-clerical"," Not-in-family",5,2,0,0,40," United-States","low"
552,29," Private",166210," Some-college",10,1," Tech-support"," Not-in-family",5,2,0,0,55," United-States","low"
553,43," Private",298161," HS-grad",9,2," Machine-op-inspct"," Wife",5,1,0,0,40," Nicaragua","low"
558,33," ?",182771," Bachelors",13,3," ?"," Own-child",2,2,0,0,80," Philippines","low"
559,22," Private",115244," Assoc-acdm",12,2," Prof-specialty"," Wife",5,1,0,0,40," United-States","low"
562,20," ?",114357," Some-college",10,3," ?"," Not-in-family",5,2,0,0,40," United-States","low"
563,39," Private",164712," Some-college",10,3," Transport-moving"," Unmarried",5,2,0,0,40," United-States","low"
565,25," Private",136277," Bachelors",13,3," Adm-clerical"," Own-child",3,1,0,0,40," United-States","low"
566,42," Private",76487," HS-grad",9,2," Adm-clerical"," Husband",5,2,0,0,45," United-States","low"
568,39," Private",108140," Assoc-voc",11,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
569,22," Private",152328," Some-college",10,3," Farming-fishing"," Not-in-family",5,2,0,0,40," United-States","low"
570,33," Private",192663," HS-grad",9,4," Sales"," Not-in-family",5,1,0,0,35," United-States","low"
575,19," ?",263338," Some-college",10,3," ?"," Own-child",5,2,0,0,45," United-States","low"
576,40," Private",289748," Bachelors",13,3," Exec-managerial"," Not-in-family",5,1,4649,0,48," United-States","low"
578,29," State-gov",245310," Some-college",10,3," Prof-specialty"," Not-in-family",5,2,0,0,35," United-States","low"
579,27," Private",37754," Some-college",10,2," Farming-fishing"," Husband",5,2,0,0,80," United-States","low"
582,24," Private",311376," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,40," United-States","low"
583,31," Private",162623," HS-grad",9,2," Adm-clerical"," Wife",5,1,0,0,40," United-States","low"
584,54," State-gov",198186," HS-grad",9,3," Other-service"," Not-in-family",3,1,0,0,38," United-States","low"
585,38," Private",190776," Assoc-acdm",12,1," Craft-repair"," Unmarried",5,1,0,0,40," United-States","low"
586,38," Self-emp-not-inc",58972," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","low"
587,27," Private",183802," HS-grad",9,2," Handlers-cleaners"," Husband",5,2,0,0,40," United-States","low"
588,68," Private",75913," 12th",8,5," Sales"," Not-in-family",5,1,0,0,30," United-States","low"
589,20," Private",39234," HS-grad",9,3," Other-service"," Own-child",5,2,0,0,30," United-States","low"
592,24," Self-emp-not-inc",172047," Assoc-acdm",12,3," Craft-repair"," Own-child",5,2,0,0,40," United-States","low"
593,36," Private",293528," Assoc-voc",11,3," Tech-support"," Not-in-family",5,1,0,0,3," United-States","low"
596,67," Self-emp-not-inc",141797," 7th-8th",4,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","low"
597,42," Private",182342," Some-college",10,5," Exec-managerial"," Not-in-family",5,1,0,0,55," United-States","low"
598,25," Private",213412," Bachelors",13,3," Tech-support"," Unmarried",5,2,0,0,40," United-States","low"
599,18," Private",94196," HS-grad",9,3," Handlers-cleaners"," Own-child",5,1,0,0,25," United-States","low"
600,23," Private",71864," Some-college",10,3," Exec-managerial"," Not-in-family",5,1,0,0,35," United-States","low"
601,23," Private",292264," Some-college",10,2," Sales"," Husband",5,2,0,0,40," United-States","low"
603,64," Self-emp-not-inc",234192," 7th-8th",4,2," Farming-fishing"," Husband",5,2,0,0,80," United-States","low"
604,47," Federal-gov",99549," Some-college",10,1," Adm-clerical"," Unmarried",3,1,0,0,40," United-States","low"
605,66," Private",22313," 11th",7,2," Craft-repair"," Husband",5,2,0,0,20," United-States","low"
609,31," Private",182246," HS-grad",9,1," Craft-repair"," Not-in-family",5,2,0,0,45," United-States","low"
613,22," ?",228686," Some-college",10,1," ?"," Own-child",5,2,0,1605,25," United-States","low"
616,49," Private",133351," HS-grad",9,2," Craft-repair"," Wife",3,1,0,0,40," United-States","low"
617,27," Private",311446," Some-college",10,3," Adm-clerical"," Not-in-family",5,1,0,0,60," Germany","low"
618,21," Private",177940," HS-grad",9,2," Machine-op-inspct"," Not-in-family",5,1,0,0,40," United-States","low"
619,26," Federal-gov",48099," Bachelors",13,3," Exec-managerial"," Not-in-family",5,1,0,0,40," United-States","low"
621,19," Private",206777," HS-grad",9,3," Handlers-cleaners"," Other-relative",5,2,0,0,40," United-States","low"
622,36," Private",167482," 10th",6,3," Handlers-cleaners"," Not-in-family",5,2,0,0,40," United-States","low"
623,31," Private",283268," Bachelors",13,3," Prof-specialty"," Unmarried",5,1,0,0,36," United-States","low"
624,53," State-gov",118793," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,40," United-States","low"
625,61," Self-emp-not-inc",127198," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," Germany","low"
626,23," Private",27073," Some-college",10,3," Adm-clerical"," Unmarried",4,1,0,0,40," United-States","low"
630,37," Private",112264," HS-grad",9,2," Sales"," Husband",5,2,0,0,40," United-States","low"
632,58," Private",227800," 1st-4th",2,4," Farming-fishing"," Not-in-family",3,2,0,0,50," United-States","low"
633,25," Private",91334," Assoc-voc",11,2," Exec-managerial"," Husband",5,2,0,0,75," United-States","low"
634,48," Self-emp-inc",56975," HS-grad",9,1," Sales"," Unmarried",2,1,0,0,84," ?","low"
636,22," Federal-gov",216129," HS-grad",9,3," Adm-clerical"," Other-relative",5,2,0,0,40," United-States","low"
637,34," Self-emp-not-inc",372793," Bachelors",13,1," Exec-managerial"," Not-in-family",3,2,0,0,21," ?","low"
639,24," Private",111376," HS-grad",9,3," Handlers-cleaners"," Not-in-family",5,2,0,0,40," United-States","low"
640,32," Local-gov",178109," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,43," United-States","low"
641,17," Private",53367," 9th",5,3," Other-service"," Own-child",5,1,0,0,35," United-States","low"
643,22," Private",141297," Some-college",10,3," Tech-support"," Own-child",5,2,0,0,40," United-States","low"
644,34," Private",230246," 9th",5,4," Craft-repair"," Not-in-family",5,2,0,0,40," ?","low"
647,29," Private",168524," Some-college",10,3," Tech-support"," Not-in-family",5,1,0,0,40," United-States","low"
651,31," Private",121321," 11th",7,2," Sales"," Husband",5,2,0,0,51," United-States","low"
653,37," Private",172927," Some-college",10,1," Transport-moving"," Not-in-family",5,2,0,1744,70," United-States","low"
654,22," ?",424494," Some-college",10,3," ?"," Own-child",5,2,0,0,25," United-States","low"
656,61," Private",187135," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,56," United-States","low"
657,50," Private",98227," HS-grad",9,1," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
658,69," Local-gov",197288," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,35," United-States","low"
660,50," Federal-gov",299831," Some-college",10,1," Adm-clerical"," Unmarried",5,1,0,883,40," United-States","low"
661,36," Self-emp-inc",102729," Assoc-acdm",12,2," Prof-specialty"," Husband",5,2,0,0,70," United-States","low"
663,26," State-gov",177035," 11th",7,1," Other-service"," Unmarried",5,1,0,0,40," United-States","low"
665,39," Private",219483," Bachelors",13,2," Prof-specialty"," Wife",5,1,5012,0,32," United-States","low"
666,27," Private",336162," Some-college",10,3," Adm-clerical"," Other-relative",5,1,0,0,40," United-States","low"
667,18," Private",334676," HS-grad",9,3," Handlers-cleaners"," Own-child",5,2,0,0,25," United-States","low"
669,37," Self-emp-not-inc",255454," Some-college",10,3," Prof-specialty"," Not-in-family",3,2,0,0,40," United-States","low"
670,24," Private",142528," Some-college",10,3," Sales"," Own-child",5,2,0,0,20," United-States","low"
671,25," Self-emp-not-inc",113436," Some-college",10,3," Craft-repair"," Unmarried",5,2,0,0,35," United-States","low"
673,23," Private",287988," Some-college",10,3," Adm-clerical"," Not-in-family",5,2,0,0,20," United-States","low"
676,39," Private",319052," Bachelors",13,2," Handlers-cleaners"," Wife",2,1,0,0,37," Philippines","low"
677,29," ?",143938," HS-grad",9,4," ?"," Unmarried",3,1,0,0,40," United-States","low"
679,39," Private",48093," HS-grad",9,3," Handlers-cleaners"," Not-in-family",5,2,0,0,40," United-States","low"
680,54," ?",187221," 7th-8th",4,3," ?"," Not-in-family",5,1,0,0,25," United-States","low"
684,38," Self-emp-not-inc",187098," Masters",14,3," Prof-specialty"," Not-in-family",5,1,0,0,48," United-States","low"
687,20," Self-emp-not-inc",112137," Some-college",10,3," Prof-specialty"," Other-relative",2,1,0,0,20," South","low"
